Timestep,Total Energy,Kinetic Energy,Potential Energy,Temperature,Stress,Strain
44500,-10981.7,73.3866,-11055.1,187.141,0.00696643,22.3
44600,-10981.5,75.0732,-11056.6,192.107,0.00742962,22.35
44700,-10981.4,73.6146,-11055,187.756,0.00695035,22.4
44800,-10981.2,73.7104,-11054.9,188.517,0.00621756,22.45
44900,-10981,74.0805,-11055.1,189.008,0.00693954,22.5
45000,-10980.9,73.1344,-11054,187.118,0.00714803,22.55
45100,-10980.7,73.048,-11053.7,186.857,0.00643761,22.6
45200,-10980.5,71.9851,-11052.5,184.243,0.00698206,22.65
45300,-10980.3,72.715,-11053,185.999,0.00743115,22.7
45400,-10980.1,72.9269,-11053,186.602,0.00777641,22.75
45500,-10979.9,72.8132,-11052.7,186.224,0.00722194,22.8
45600,-10979.7,72.7833,-11052.5,186.093,0.00591183,22.85
45700,-10979.6,74.0503,-11053.6,189.675,0.00586632,22.9
45800,-10979.4,74.6262,-11054,191.276,0.00571395,22.95
45900,-10979.2,72.9392,-11052.1,186.951,0.00571719,23
46000,-10979,75.8023,-11054.8,194.355,0.00682836,23.05
46100,-10978.8,73.7345,-11052.6,189.008,0.00705145,23.1
46200,-10978.7,74.6382,-11053.3,191.654,0.00651871,23.15
46300,-10978.5,75.2046,-11053.7,192.863,0.00653359,23.2
46400,-10978.3,76.7331,-11055.1,197.431,0.00651814,23.25
46500,-10978.1,77.5435,-11055.7,198.996,0.00581909,23.3
46600,-10978,76.344,-11054.3,195.724,0.00578645,23.35
46700,-10977.8,75.8738,-11053.7,194.633,0.00750349,23.4
46800,-10977.6,76.2846,-11053.9,195.88,0.0068999,23.45
46900,-10977.5,75.1476,-11052.6,192.498,0.00624386,23.5
47000,-10977.3,76.5614,-11053.8,196.358,0.00655887,23.55
47100,-10977.1,76.4022,-11053.5,195.728,0.00713596,23.6
47200,-10976.9,75.036,-11051.9,192.471,0.00790138,23.65
47300,-10976.7,77.558,-11054.3,198.957,0.00669898,23.7
47400,-10976.6,76.8882,-11053.5,197.234,0.00573347,23.75
47500,-10976.4,76.0015,-11052.4,194.782,0.00623601,23.8
47600,-10976.2,76.5259,-11052.8,196.041,0.00641848,23.85
47700,-10976.1,74.7638,-11050.8,191.648,0.00597857,23.9
47800,-10975.9,74.4863,-11050.4,190.304,0.00677711,23.95
47900,-10975.7,76.0546,-11051.8,194.992,0.00734949,24
48000,-10975.5,76.2952,-11051.8,195.224,0.00705289,24.05
48100,-10975.3,75.3826,-11050.7,192.606,0.00668531,24.1
48200,-10975.2,76.6098,-11051.8,196.479,0.00597716,24.15
48300,-10975,77.0303,-11052,196.951,0.00579119,24.2
48400,-10974.8,76.9379,-11051.8,197.168,0.00609106,24.25
48500,-10974.7,77.7611,-11052.4,199.253,0.00652893,24.3
48600,-10974.5,77.0716,-11051.6,197.731,0.00691306,24.35
48700,-10974.3,78.4469,-11052.8,201.083,0.00578604,24.4
48800,-10974.1,76.3011,-11050.4,195.65,0.00600472,24.45
48900,-10974,76.9643,-11050.9,197.125,0.00780081,24.5
49000,-10973.8,78.7843,-11052.6,201.737,0.00781995,24.55
49100,-10973.6,77.4714,-11051.1,198.855,0.00578488,24.6
49200,-10973.4,79.4856,-11052.9,203.857,0.00609002,24.65
49300,-10973.3,77.0312,-11050.3,197.053,0.00725036,24.7
49400,-10973.1,77.3294,-11050.4,198.751,0.0071645,24.75
49500,-10972.9,77.2762,-11050.2,197.905,0.00637853,24.8
49600,-10972.7,78.7124,-11051.4,201.807,0.00589503,24.85
49700,-10972.5,77.1801,-11049.7,198.041,0.00642847,24.9
49800,-10972.4,77.0604,-11049.4,197.454,0.00632719,24.95
49900,-10972.2,79.0441,-11051.2,202.225,0.00647778,25
