Timestep,Total Energy,Kinetic Energy,Potential Energy,Temperature,Stress,Strain
24200,-190286,941.726,-191228,141.464,0.00300249,24.3
24300,-190285,954.558,-191239,143.387,0.00258404,24.4
24400,-190284,925.654,-191209,139.046,0.00201549,24.5
24500,-190283,924.783,-191207,138.913,0.00180478,24.6
24600,-190281,957.906,-191239,143.886,0.00178806,24.7
24700,-190280,956.938,-191237,143.757,0.00183088,24.8
24800,-190279,928.572,-191208,139.487,0.00142638,24.9
24900,-190279,938.057,-191217,140.916,0.00106931,25
25000,-190278,956.727,-191235,143.721,0.00126569,25.1
25100,-190277,942.899,-191220,141.635,0.00118972,25.2
25200,-190276,950.54,-191227,142.789,0.00108472,25.3
25300,-190275,951.375,-191227,142.913,0.00103817,25.4
25400,-190274,955.2,-191230,143.488,0.00149244,25.5
25500,-190273,950.142,-191223,142.733,0.00225073,25.6
25600,-190272,938.335,-191210,140.952,0.00287584,25.7
25700,-190270,927.821,-191198,139.372,0.00344534,25.8
25800,-190268,922.14,-191191,138.517,0.00393274,25.9
25900,-190266,939.43,-191206,141.122,0.00396334,26
26000,-190264,943.206,-191208,141.684,0.00383949,26.1
26100,-190262,940.598,-191203,141.288,0.00412543,26.2
26200,-190260,939.823,-191200,141.179,0.00414513,26.3
26300,-190257,949.064,-191207,142.566,0.00387884,26.4
26400,-190255,967.031,-191222,145.265,0.00403654,26.5
26500,-190252,953.784,-191206,143.28,0.00410166,26.6
26600,-190250,962.704,-191213,144.612,0.00430969,26.7
26700,-190248,945.701,-191193,142.066,0.00364261,26.8
26800,-190245,950.618,-191196,142.803,0.00322741,26.9
26900,-190243,958.923,-191201,144.049,0.00348006,27
27000,-190240,964.473,-191205,144.884,0.00330301,27.1
27100,-190238,975.07,-191213,146.481,0.0032136,27.2
27200,-190236,970.863,-191207,145.847,0.00383844,27.3
27300,-190234,968.168,-191202,145.461,0.00390789,27.4
27400,-190232,977.622,-191210,146.884,0.00368793,27.5
27500,-190230,974.584,-191205,146.42,0.0038596,27.6
27600,-190229,973.48,-191202,146.252,0.00351364,27.7
27700,-190227,976.571,-191204,146.71,0.00299164,27.8
27800,-190226,972.44,-191198,146.095,0.00280883,27.9
27900,-190224,977,-191201,146.784,0.00308483,28
28000,-190222,970.54,-191192,145.804,0.0032469,28.1
28100,-190219,982.728,-191202,147.642,0.00356189,28.2
