Timestep,Total Energy,Kinetic Energy,Potential Energy,Temperature,Stress,Strain
15000,-25500.1,83.1364,-25583.2,92.5452,0.0101731,7.55
15100,-25499.4,78.8575,-25578.3,87.7799,0.0102818,7.6
15200,-25498.6,104.709,-25603.4,116.555,0.0101445,7.65
15300,-25498,91.2439,-25589.2,101.568,0.00892685,7.7
15400,-25497.4,89.12,-25586.5,99.2046,0.00918207,7.75
15500,-25496.7,79.503,-25576.2,88.4996,0.00994744,7.8
15600,-25495.9,74.2732,-25570.2,82.6781,0.0109655,7.85
15700,-25495.1,80.4598,-25575.5,89.5646,0.0123375,7.9
15800,-25494,82.363,-25576.4,91.6813,0.0138836,7.95
15900,-25493,96.5867,-25589.6,107.517,0.0137921,8
16000,-25492.1,94.949,-25587,105.692,0.0124887,8.05
16100,-25491.3,80.9659,-25572.2,90.1261,0.0116825,8.1
16200,-25490.5,79.3996,-25569.9,88.3854,0.0116477,8.15
16300,-25489.6,84.82,-25574.4,94.4177,0.0115233,8.2
16400,-25488.9,88.624,-25577.5,98.6511,0.0105397,8.25
16500,-25488.2,71.6222,-25559.9,79.7248,0.009099,8.3
16600,-25487.6,93.3108,-25580.9,103.867,0.00947749,8.35
16700,-25486.9,103,-25589.9,114.652,0.00951566,8.4
16800,-25486.2,76.9565,-25563.2,85.6641,0.0100934,8.45
16900,-25485.4,90.3911,-25575.7,100.617,0.0121219,8.5
17000,-25484.4,81.808,-25566.2,91.0643,0.0119397,8.55
17100,-25483.6,72.791,-25556.4,81.0265,0.0123851,8.6
17200,-25482.7,66.8935,-25549.6,74.4624,0.0121531,8.65
17300,-25481.9,91.9007,-25573.8,102.299,0.0120664,8.7
17400,-25480.9,82.3965,-25563.3,91.72,0.0131861,8.75
17500,-25480,92.6915,-25572.7,103.18,0.0124412,8.8
17600,-25479.2,83.6328,-25562.8,93.0951,0.0108011,8.85
17700,-25478.6,98.3865,-25576.9,109.518,0.0095674,8.9
17800,-25477.9,79.3672,-25557.2,88.346,0.00990811,8.95
17900,-25477.1,68.9192,-25546,76.7156,0.00991351,9
18000,-25476.5,97.3683,-25573.9,108.386,0.00970563,9.05
18100,-25475.7,92.8671,-25568.6,103.375,0.0110966,9.1
18200,-25474.9,70.7587,-25545.6,78.7619,0.010851,9.15
18300,-25474.1,90.4656,-25564.6,100.704,0.0124536,9.2
18400,-25473.1,80.9519,-25554,90.11,0.0131857,9.25
18500,-25472.2,77.1333,-25549.3,85.8621,0.0135271,9.3
18600,-25471.1,84.452,-25555.5,94.0058,0.0160333,9.35
